Multi-objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverintermediate
SelectionFcn:      @selectiontournament
MutationFcn:       @mutationadaptfeasible

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  553        110600        0.00043751          0.486164
  554        110800       0.000447041          0.816023
  555        111000       0.000408102          0.431099
  556        111200       0.000388256          0.408275
  557        111400       0.000381149          0.412833
  558        111600       0.000381233          0.419426
  559        111800       0.000294192          0.827814
  560        112000       0.000359693          0.418857
  561        112200       0.000311934          0.633909
  562        112400       0.000268179          0.307833
  563        112600       0.000260475          0.310182
  564        112800       0.000223011          0.277369
  565        113000       0.000198686          0.390469
  566        113200       0.000118423          0.156201
  567        113400       9.40832e-05          0.122809
  568        113600       9.60845e-05           0.13274
  569        113800       0.000116279          0.149447
  570        114000       0.000108795          0.149312

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  571        114200       8.79772e-05          0.122819
  572        114400       0.000110629          0.155862
  573        114600       0.000109703          0.152818
  574        114800       0.000100206          0.135207
  575        115000       9.08172e-05          0.123122
  576        115200       9.41016e-05          0.136202
  577        115400       6.37811e-05         0.0904164
  578        115600       8.64131e-05          0.117669
  579        115800       0.000144483          0.175335
  580        116000        0.00014103          0.287726
  581        116200       0.000154107          0.181463
  582        116400        0.00013807          0.171613
  583        116600       0.000130133          0.159396
  584        116800       0.000162572          0.306824
  585        117000       0.000149516          0.189773
  586        117200       0.000116152          0.620984
  587        117400       0.000156117          0.697298
  588        117600       0.000149472          0.201305
  589        117800        0.00017057          0.215508
  590        118000       0.000164177          0.221141
  591        118200        0.00016952          0.217316
  592        118400       0.000215123          0.253863
  593        118600        0.00017041           0.22303
  594        118800       0.000209194          0.259628
  595        119000       0.000323858          0.363755
  596        119200       0.000300506          0.348797
  597        119400       0.000294133          0.714656
  598        119600       0.000310857          0.564493
  599        119800       0.000436648          0.478267
  600        120000       0.000304161          0.580199

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  601        120200       0.000246359           0.27352
  602        120400       0.000205896          0.246697
  603        120600       0.000196577          0.232433
  604        120800       0.000167048          0.210806
